,FIPS,2013 Rural-urban Continuum Code,Population_2010,Civilian_labor_force_2020,Unemployment_rate_2020,Median_Household_Income_2019,Med_HH_Income_Percent_of_State_Total_2019,Cluster,State,Brewery_Count
1947,37145,2.0,39464,18098,7.4,54553,95.1,3,NC,1.0
1948,37147,3.0,168148,87450,6.8,52961,92.3,3,NC,5.0
1949,37149,8.0,20510,8948,6.2,53405,93.1,2,NC,1.0
1950,37151,2.0,141752,63993,7.4,50129,87.4,3,NC,1.0
1951,37153,5.0,46639,16733,9.2,40518,70.6,3,NC,0.0
1952,37155,4.0,134168,49951,8.8,36366,63.4,3,NC,0.0
1953,37157,2.0,93643,38983,8.4,44686,77.9,3,NC,3.0
1954,37159,1.0,138428,65083,7.9,52051,90.7,3,NC,3.0
1955,37161,4.0,67810,24588,9.3,44547,77.6,3,NC,2.0
1956,37163,6.0,63431,28498,5.8,45997,80.2,2,NC,0.0
1957,37165,6.0,36157,11407,12.0,39197,68.3,3,NC,0.0
1958,37167,6.0,60585,29630,6.3,58303,101.6,2,NC,0.0
1959,37169,2.0,47401,20991,6.4,52356,91.2,3,NC,1.0
1960,37171,4.0,73673,32640,6.9,48637,84.8,3,NC,4.0
1961,37173,8.0,13981,6939,8.5,46075,80.3,3,NC,2.0
1962,37175,6.0,33090,14146,6.1,55628,96.9,2,NC,5.0
1963,37177,9.0,4407,1359,8.9,37680,65.7,3,NC,0.0
1964,37179,1.0,201292,121173,6.0,86138,150.1,0,NC,3.0
1965,37181,4.0,45422,17119,10.1,40450,70.5,3,NC,0.0
1966,37183,1.0,900993,584088,6.4,84377,147.0,0,NC,43.0
1967,37185,8.0,20972,6560,9.8,37027,64.5,3,NC,0.0
1968,37187,7.0,13228,4392,8.2,40157,70.0,3,NC,0.0
1969,37189,5.0,51079,27997,6.2,51630,90.0,2,NC,4.0
1970,37191,3.0,122623,50708,6.5,45634,79.5,3,NC,1.0
1971,37193,6.0,69340,28483,6.8,45250,78.8,3,NC,1.0
1972,37195,4.0,81234,34442,8.9,42414,73.9,3,NC,1.0
1973,37197,2.0,38406,17305,7.1,50929,88.7,3,NC,0.0
1974,37199,8.0,17818,8189,6.6,47664,83.1,2,NC,1.0
1975,38001,9.0,2343,999,3.8,55880,82.9,2,ND,0.0
1976,38003,6.0,11066,5165,3.9,60689,90.0,2,ND,0.0
1977,38005,9.0,6660,2322,6.8,45709,67.8,2,ND,0.0
1978,38007,9.0,783,438,3.7,69528,103.2,2,ND,0.0
1979,38009,9.0,6429,2959,5.4,62904,93.3,2,ND,0.0
1980,38011,9.0,3151,1639,3.4,65411,97.0,2,ND,0.0
1981,38013,9.0,1968,1022,5.3,67545,100.2,2,ND,0.0
1982,38015,3.0,81308,50588,4.4,73565,109.1,0,ND,6.0
1983,38017,3.0,149778,104926,4.4,63977,94.9,0,ND,5.0
1984,38019,9.0,3993,1911,3.5,63484,94.2,2,ND,0.0
1985,38021,9.0,5289,2318,3.3,57490,85.3,2,ND,0.0
1986,38023,9.0,2071,1418,3.2,61506,91.3,2,ND,0.0
1987,38025,9.0,3536,3097,4.6,75723,112.3,2,ND,0.0
1988,38027,9.0,2385,1206,4.7,54465,80.8,2,ND,0.0
1989,38029,8.0,3550,1493,5.0,53073,78.7,2,ND,0.0
1990,38031,9.0,3343,1555,3.5,54917,81.5,2,ND,0.0
1991,38033,9.0,1680,853,3.2,58370,86.6,2,ND,0.0
1992,38035,3.0,66861,36730,4.6,57388,85.1,2,ND,2.0
1993,38037,8.0,2394,1189,2.8,41841,62.1,2,ND,0.0
1994,38039,9.0,2420,1014,3.1,56527,83.9,2,ND,0.0
1995,38041,9.0,2477,1392,4.0,54600,81.0,2,ND,0.0
1996,38043,8.0,2435,1284,5.1,50570,75.0,2,ND,0.0
1997,38045,9.0,4139,2055,2.6,56059,83.2,2,ND,0.0
1998,38047,9.0,1990,854,3.2,51496,76.4,2,ND,0.0
1999,38049,9.0,5395,3088,5.5,59661,88.5,2,ND,0.0
2000,38051,9.0,2809,1097,3.3,47349,70.2,2,ND,0.0
2001,38053,9.0,6360,9367,7.6,86890,128.9,0,ND,1.0
2002,38055,8.0,8962,4789,4.5,67453,100.1,2,ND,0.0
2003,38057,7.0,8424,3616,5.8,83341,123.6,0,ND,0.0
2004,38059,3.0,27471,16746,5.1,68051,101.0,0,ND,2.0
2005,38061,9.0,7673,6880,5.1,69040,102.4,2,ND,0.0
2006,38063,8.0,3126,1398,4.5,56098,83.2,2,ND,0.0
2007,38065,3.0,1846,882,5.2,72919,108.2,0,ND,0.0
2008,38067,9.0,7413,3386,5.8,59970,89.0,2,ND,0.0
2009,38069,7.0,4357,1710,4.3,56753,84.2,2,ND,0.0
2010,38071,7.0,11451,5703,4.5,60710,90.1,2,ND,0.0
2011,38073,8.0,5457,2867,4.1,66422,98.5,2,ND,0.0
2012,38075,9.0,2470,1225,4.9,84986,126.1,0,ND,0.0
2013,38077,6.0,16321,8580,3.9,62837,93.2,2,ND,0.0
2014,38079,9.0,13937,4743,13.4,45296,67.2,3,ND,0.0
2015,38081,9.0,3829,2770,4.4,67551,100.2,2,ND,0.0
2016,38083,9.0,1321,685,6.0,58725,87.1,2,ND,0.0
2017,38085,3.0,4153,1205,3.9,37133,55.1,2,ND,0.0
2018,38087,9.0,727,391,3.1,52695,78.2,2,ND,0.0
2019,38089,7.0,24199,18332,7.1,68759,102.0,2,ND,1.0
2020,38091,8.0,1975,949,3.0,67661,100.4,2,ND,0.0
2021,38093,7.0,21100,10495,3.5,60297,89.5,2,ND,0.0
2022,38095,9.0,2246,1157,2.8,53024,78.7,2,ND,0.0
2023,38097,8.0,8121,4458,3.6,69443,103.0,2,ND,0.0
2024,38099,6.0,11119,5135,4.5,59153,87.8,2,ND,0.0
2025,38101,5.0,61675,31847,6.0,68634,101.8,0,ND,1.0
2026,38103,9.0,4207,1920,4.4,56167,83.3,2,ND,0.0
2027,38105,7.0,22398,23001,9.6,84606,125.5,0,ND,0.0
2028,39001,6.0,28550,10981,9.2,43145,73.5,3,OH,0.0
2029,39003,3.0,106331,48303,8.5,58271,99.3,3,OH,0.0
2030,39005,4.0,53139,26492,6.5,52554,89.5,3,OH,1.0
2031,39007,4.0,101497,43807,8.3,47388,80.7,3,OH,3.0
2032,39009,4.0,64757,27207,7.3,43621,74.3,3,OH,5.0
2033,39011,4.0,45949,24698,6.9,64227,109.4,0,OH,1.0
2034,39013,3.0,70400,28888,10.1,50166,85.5,3,OH,1.0
2035,39015,1.0,44846,19407,8.2,58441,99.6,0,OH,2.0
2036,39017,1.0,368130,194077,7.2,68611,116.9,0,OH,9.0
2037,39019,2.0,28836,12883,8.8,56999,97.1,3,OH,1.0
2038,39021,6.0,40097,19995,7.1,62077,105.7,2,OH,0.0
2039,39023,3.0,138333,62945,8.1,50832,86.6,3,OH,2.0
2040,39025,1.0,197363,106237,6.9,68724,117.1,0,OH,2.0
2041,39027,6.0,42040,17778,8.3,52870,90.1,3,OH,1.0
2042,39029,4.0,107841,47380,9.4,52693,89.8,3,OH,3.0
2043,39031,6.0,36901,14138,8.9,49679,84.6,3,OH,1.0
2044,39033,4.0,43784,18698,9.4,49484,84.3,3,OH,1.0
2045,39035,1.0,1280122,592890,10.4,52503,89.4,0,OH,39.0
2046,39037,6.0,52959,25836,6.7,56824,96.8,2,OH,3.0
2047,39039,4.0,39037,17908,8.2,60918,103.8,0,OH,2.0
2048,39041,1.0,174214,111352,5.3,110252,187.8,0,OH,9.0
2049,39043,4.0,77079,36560,10.5,60790,103.6,3,OH,3.0
2050,39045,1.0,146156,78604,6.6,71782,122.3,0,OH,5.0
2051,39047,6.0,29030,14023,7.4,51023,86.9,3,OH,0.0
2052,39049,1.0,1163414,705149,7.4,64648,110.1,0,OH,48.0
2053,39051,2.0,42698,21991,7.9,64334,109.6,0,OH,2.0
2054,39053,6.0,30934,12229,8.0,48094,81.9,3,OH,1.0
2055,39055,1.0,93389,46329,6.7,79865,136.0,0,OH,1.0
2056,39057,2.0,161573,82640,6.4,69709,118.7,0,OH,6.0
2057,39059,6.0,40087,18296,8.7,48283,82.2,3,OH,1.0
2058,39061,1.0,802374,415866,7.8,60251,102.6,0,OH,41.0
2059,39063,4.0,74782,41803,6.8,62720,106.8,0,OH,3.0
2060,39065,6.0,32058,14080,8.1,51155,87.1,3,OH,1.0
2061,39067,6.0,15864,6754,9.2,50137,85.4,3,OH,1.0
2062,39069,6.0,28215,13093,8.1,61351,104.5,3,OH,0.0
2063,39071,6.0,43589,17504,8.7,47126,80.3,3,OH,0.0
2064,39073,1.0,29380,12961,7.4,51016,86.9,3,OH,1.0
2065,39075,7.0,42366,20977,3.9,62596,106.6,2,OH,1.0
2066,39077,4.0,59626,27701,9.5,56704,96.6,3,OH,1.0
2067,39079,7.0,33225,13157,8.7,50671,86.3,3,OH,1.0
2068,39081,3.0,69709,27496,10.1,47652,81.2,3,OH,2.0
2069,39083,4.0,60921,31244,6.2,59957,102.1,0,OH,3.0
2070,39085,1.0,230041,120876,8.4,65040,110.8,0,OH,4.0
2071,39087,2.0,62450,23849,8.5,46433,79.1,3,OH,0.0
2072,39089,1.0,166492,90688,6.5,66321,113.0,0,OH,9.0
2073,39091,6.0,45858,22803,8.3,60624,103.3,3,OH,1.0
2074,39093,1.0,301356,149061,9.9,59201,100.8,0,OH,5.0
2075,39095,2.0,441815,209345,10.4,49924,85.0,3,OH,13.0
2076,39097,1.0,43435,20834,5.9,65696,111.9,0,OH,1.0
2077,39099,2.0,238823,101288,10.2,48018,81.8,3,OH,6.0
2078,39101,4.0,66501,28331,7.6,51479,87.7,3,OH,1.0
2079,39103,1.0,172332,93378,7.6,78540,133.8,0,OH,10.0
2080,39105,6.0,23770,9072,9.6,43754,74.5,3,OH,1.0
2081,39107,7.0,40814,23515,5.4,67075,114.3,2,OH,4.0
2082,39109,2.0,102506,54163,7.0,63524,108.2,0,OH,1.0
2083,39111,8.0,14642,5719,10.6,48231,82.2,3,OH,0.0
2084,39113,2.0,535153,253421,8.6,54704,93.2,0,OH,16.0
2085,39115,6.0,15054,6697,9.3,46883,79.9,3,OH,1.0
2086,39117,1.0,34827,16890,7.1,59498,101.4,0,OH,1.0
2087,39119,4.0,86074,40389,7.8,52105,88.8,3,OH,2.0
2088,39121,7.0,14645,4656,9.6,50788,86.5,3,OH,0.0
2089,39123,4.0,41428,20729,9.1,63352,107.9,0,OH,4.0
2090,39125,6.0,19614,8784,7.5,58100,99.0,3,OH,0.0
2091,39127,1.0,36058,15961,8.4,51875,88.4,3,OH,0.0
2092,39129,1.0,55698,26523,6.8,63931,108.9,0,OH,0.0
2093,39131,7.0,28709,10915,9.4,46255,78.8,3,OH,0.0
2094,39133,2.0,161419,85783,7.3,57439,97.8,0,OH,4.0
2095,39135,6.0,42270,21175,6.7,62128,105.8,2,OH,1.0
2096,39137,6.0,34499,18720,5.6,73454,125.1,0,OH,1.0
2097,39139,3.0,124475,52087,9.0,51883,88.4,3,OH,2.0
2098,39141,4.0,78064,35399,8.0,54728,93.2,3,OH,1.0
2099,39143,4.0,60944,30192,8.1,58415,99.5,3,OH,0.0
2100,39145,4.0,79499,29354,8.7,45410,77.4,3,OH,2.0
2101,39147,4.0,56745,27352,8.1,55664,94.8,3,OH,3.0
2102,39149,4.0,49423,24162,7.7,64304,109.5,0,OH,0.0
2103,39151,2.0,375586,184149,8.1,55623,94.8,0,OH,12.0
2104,39153,2.0,541781,270407,8.2,57753,98.4,0,OH,20.0
2105,39155,2.0,210312,85195,10.4,47966,81.7,3,OH,5.0
2106,39157,4.0,92582,44612,7.6,54150,92.2,3,OH,2.0
2107,39159,1.0,52300,29408,5.8,91597,156.0,0,OH,3.0
2108,39161,6.0,28744,14811,7.0,55361,94.3,2,OH,0.0
2109,39163,8.0,13435,5655,9.1,46301,78.9,3,OH,0.0
2110,39165,1.0,212693,118838,6.4,91645,156.1,0,OH,7.0
2111,39167,4.0,61778,26944,8.6,52565,89.5,3,OH,1.0
2112,39169,4.0,114520,60568,5.9,58747,100.1,0,OH,1.0
2113,39171,6.0,37642,18829,7.8,54239,92.4,3,OH,2.0
2114,39173,2.0,125488,69444,7.1,64723,110.3,0,OH,7.0
2115,39175,7.0,22615,12964,7.0,61733,105.2,2,OH,2.0
2116,40001,6.0,22683,8392,5.8,39589,72.7,2,OK,0.0
2117,40003,9.0,5642,2766,3.6,57497,105.6,2,OK,0.0
2118,40005,9.0,14182,5179,7.0,41872,76.9,2,OK,0.0
2119,40007,9.0,5636,2582,2.7,55397,101.7,2,OK,0.0
2120,40009,7.0,22119,10075,7.5,50512,92.8,3,OK,0.0
2121,40011,6.0,11943,4421,5.9,50574,92.9,2,OK,0.0
2122,40013,6.0,42416,22473,5.1,44074,80.9,2,OK,2.0
2123,40015,6.0,29600,12049,5.9,45755,84.0,2,OK,0.0
2124,40017,1.0,115541,76026,6.0,75111,138.0,0,OK,0.0
2125,40019,5.0,47557,21557,7.0,51895,95.3,3,OK,0.0
2126,40021,6.0,46987,19669,5.4,45544,83.6,2,OK,0.0
2127,40023,7.0,15205,5590,7.6,37131,68.2,3,OK,0.0
2128,40025,9.0,2475,1420,2.0,47602,87.4,2,OK,0.0
2129,40027,1.0,255755,142684,5.6,64706,118.8,0,OK,5.0
2130,40029,9.0,5925,2313,6.6,41273,75.8,2,OK,0.0
2131,40031,3.0,124098,48267,6.7,51184,94.0,3,OK,0.0
2132,40033,3.0,6193,2733,7.0,46450,85.3,3,OK,0.0
2133,40035,6.0,15029,5859,5.4,42978,78.9,2,OK,0.0
2134,40037,2.0,69967,31327,6.5,54737,100.5,0,OK,0.0
2135,40039,7.0,27469,15210,5.4,51803,95.1,2,OK,0.0
2136,40041,6.0,41487,18521,5.3,44602,81.9,2,OK,0.0
2137,40043,9.0,4810,2735,4.8,56316,103.4,2,OK,0.0
2138,40045,9.0,4151,2161,4.5,54013,99.2,2,OK,0.0
2139,40047,5.0,60580,27007,5.5,58381,107.2,2,OK,2.0
2140,40049,6.0,27576,12841,6.2,46786,85.9,2,OK,0.0
2141,40051,1.0,52431,26633,6.1,63647,116.9,0,OK,1.0
2142,40053,9.0,4527,2786,3.3,60303,110.8,2,OK,0.0
2143,40055,7.0,6239,1904,7.4,38641,71.0,3,OK,0.0
2144,40057,9.0,2922,1199,3.5,37988,69.8,2,OK,0.0
2145,40059,9.0,3685,1807,3.3,40265,74.0,2,OK,0.0
2146,40061,6.0,12769,4279,7.8,41643,76.5,3,OK,0.0
2147,40063,7.0,14003,5392,7.5,37631,69.1,3,OK,0.0
2148,40065,7.0,26446,10766,4.1,48430,88.9,2,OK,0.0
2149,40067,8.0,6472,2578,6.7,39785,73.1,2,OK,0.0
2150,40069,9.0,10957,3753,7.7,41805,76.8,3,OK,0.0
2151,40071,5.0,46562,18314,6.7,48522,89.1,3,OK,1.0
2152,40073,6.0,15034,8808,4.3,68839,126.4,0,OK,1.0
2153,40075,6.0,9446,3544,5.0,39788,73.1,2,OK,0.0
2154,40077,7.0,11154,3172,10.0,42014,77.2,3,OK,0.0
2155,40079,2.0,50384,19186,7.0,42378,77.8,3,OK,0.0
2156,40081,1.0,34273,15609,5.6,51012,93.7,0,OK,0.0
2157,40083,1.0,41848,22207,5.1,66625,122.4,0,OK,0.0
2158,40085,9.0,9423,6605,4.2,51481,94.6,2,OK,0.0
2159,40087,1.0,34506,19882,5.5,75009,137.8,0,OK,0.0
2160,40089,7.0,33151,15143,6.6,40803,74.9,2,OK,2.0
2161,40091,6.0,20252,7142,8.4,40614,74.6,3,OK,0.0
2162,40093,9.0,7527,3726,4.7,59690,109.6,2,OK,0.0
2163,40095,6.0,15840,6850,6.4,45005,82.7,2,OK,0.0
2164,40097,6.0,41259,19460,5.0,49293,90.5,2,OK,1.0
2165,40099,7.0,13488,6186,6.2,50965,93.6,2,OK,0.0
2166,40101,4.0,70990,29421,6.0,43392,79.7,3,OK,1.0
2167,40103,6.0,11561,5527,4.1,56307,103.4,2,OK,0.0
2168,40105,6.0,10536,4636,5.2,47456,87.2,2,OK,0.0
2169,40107,6.0,12191,4457,6.6,39265,72.1,3,OK,0.0
2170,40109,1.0,718633,385860,6.4,56272,103.4,0,OK,23.0
2171,40111,2.0,40069,15612,7.2,41725,76.6,3,OK,0.0
2172,40113,2.0,47472,20529,6.4,50667,93.1,3,OK,1.0
2173,40115,6.0,31848,14399,5.7,41530,76.3,2,OK,0.0
2174,40117,2.0,16577,7317,6.5,47646,87.5,3,OK,0.0
2175,40119,4.0,77350,37979,5.3,43025,79.0,2,OK,1.0
2176,40121,5.0,45837,16762,7.6,47215,86.7,3,OK,3.0
2177,40123,7.0,37492,19341,5.2,49510,90.9,2,OK,0.0
2178,40125,4.0,69442,32454,6.1,52747,96.9,2,OK,0.0
2179,40127,9.0,11572,4474,6.7,37718,69.3,2,OK,0.0
2180,40129,9.0,3647,1856,4.8,59286,108.9,2,OK,0.0
2181,40131,2.0,86905,44897,5.8,67054,123.2,0,OK,0.0
2182,40133,7.0,25482,9292,7.4,40725,74.8,3,OK,0.0
2183,40135,2.0,42391,16555,6.8,43038,79.0,3,OK,0.0
2184,40137,4.0,45048,18635,7.7,47826,87.8,3,OK,1.0
2185,40139,7.0,20640,11361,2.3,56014,102.9,2,OK,0.0
2186,40141,6.0,7992,3054,6.3,41251,75.8,2,OK,0.0
2187,40143,2.0,603403,324010,6.6,57668,105.9,0,OK,17.0
2188,40145,2.0,73085,38146,5.8,65191,119.7,0,OK,0.0
2189,40147,4.0,50976,22360,5.9,62515,114.8,0,OK,2.0
2190,40149,7.0,11629,5154,6.7,50823,93.3,2,OK,0.0
2191,40151,7.0,8878,4621,3.4,40684,74.7,2,OK,0.0
2192,40153,7.0,20081,8998,6.7,73253,134.5,0,OK,0.0
2193,41001,7.0,16134,7285,7.2,48530,72.5,3,OR,2.0
2194,41003,3.0,85579,46257,5.6,69148,103.3,0,OR,6.0
2195,41005,1.0,375992,218040,7.2,80539,120.3,0,OR,18.0
2196,41007,4.0,37039,19084,9.6,59339,88.6,3,OR,11.0
2197,41009,1.0,49351,24061,7.9,72285,108.0,0,OR,2.0
2198,41011,5.0,63043,26525,8.6,49504,73.9,3,OR,1.0
2199,41013,6.0,20978,10328,8.8,58739,87.7,3,OR,2.0
2200,41015,7.0,22364,8944,8.7,51267,76.6,3,OR,4.0
2201,41017,3.0,157733,97975,7.9,71880,107.4,0,OR,34.0
2202,41019,4.0,107667,47415,7.7,48940,73.1,3,OR,7.0
2203,41021,9.0,1871,997,6.1,61205,91.4,2,OR,0.0
2204,41023,9.0,7445,3211,8.3,49792,74.4,3,OR,1.0
2205,41025,7.0,7422,3670,5.9,39874,59.6,2,OR,1.0
2206,41027,6.0,22346,14154,6.3,68835,102.8,2,OR,9.0
2207,41029,3.0,203206,105147,7.8,56367,84.2,3,OR,9.0
2208,41031,6.0,21720,10330,8.2,52543,78.5,3,OR,1.0
2209,41033,3.0,82713,36124,7.9,47533,71.0,3,OR,6.0
2210,41035,5.0,66380,29511,8.7,53030,79.2,3,OR,2.0
2211,41037,7.0,7895,3647,5.6,47867,71.5,2,OR,0.0
2212,41039,2.0,351715,178467,7.9,57212,85.4,3,OR,24.0
2213,41041,5.0,46034,20598,10.9,52276,78.1,3,OR,9.0
2214,41043,3.0,116672,58819,7.8,61084,91.2,3,OR,6.0
2215,41045,6.0,31313,12617,5.2,42019,62.8,2,OR,2.0
2216,41047,2.0,315335,163017,6.9,64058,95.7,0,OR,12.0
2217,41049,6.0,11173,5717,5.2,59781,89.3,2,OR,1.0
2218,41051,1.0,735334,457372,8.6,72469,108.2,0,OR,77.0
2219,41053,2.0,75403,40205,6.6,69757,104.2,0,OR,2.0
2220,41055,9.0,1765,983,6.1,60035,89.7,2,OR,0.0
2221,41057,6.0,25250,11710,8.1,52298,78.1,3,OR,3.0
2222,41059,4.0,75889,37001,6.8,58286,87.1,3,OR,3.0
2223,41061,7.0,25748,12053,7.8,54264,81.0,3,OR,1.0
2224,41063,9.0,7008,3473,7.1,52106,77.8,2,OR,2.0
2225,41065,6.0,25213,13430,7.1,56993,85.1,3,OR,2.0
2226,41067,1.0,529710,321579,6.5,85665,127.9,0,OR,21.0
2227,41069,9.0,1441,693,4.3,42747,63.8,2,OR,0.0
2228,41071,1.0,99193,54221,6.8,71815,107.3,0,OR,10.0
2229,42001,3.0,101407,54035,6.9,67706,106.7,0,PA,5.0
2230,42003,1.0,1223348,635957,9.0,64799,102.1,0,PA,48.0
2231,42005,1.0,68941,31451,9.8,56259,88.7,3,PA,0.0
2232,42007,1.0,170539,82963,10.3,60323,95.1,0,PA,4.0
2233,42009,6.0,49762,23383,9.1,54251,85.5,3,PA,1.0
2234,42011,2.0,411442,211486,9.5,67418,106.2,0,PA,10.0
2235,42013,3.0,127089,59205,8.7,51004,80.4,3,PA,4.0
2236,42015,6.0,62622,28099,7.5,51356,80.9,3,PA,2.0
2237,42017,1.0,625249,338801,8.3,93587,147.5,0,PA,20.0
2238,42019,1.0,183862,97152,7.9,72576,114.4,0,PA,14.0
2239,42021,3.0,143679,56235,9.5,48798,76.9,3,PA,3.0
2240,42023,7.0,5085,2036,12.6,43704,68.9,3,PA,0.0
2241,42025,2.0,65249,31589,9.8,59985,94.5,3,PA,1.0
2242,42027,3.0,153990,76416,5.8,61036,96.2,0,PA,6.0
2243,42029,1.0,498886,280096,6.4,102233,161.1,0,PA,28.0
2244,42031,6.0,39988,16871,8.2,49173,77.5,3,PA,3.0
2245,42033,4.0,81642,35582,9.2,46967,74.0,3,PA,3.0
2246,42035,4.0,39238,17701,8.7,50777,80.0,3,PA,0.0
2247,42037,3.0,67295,33324,8.1,54377,85.7,3,PA,4.0
2248,42039,4.0,88765,38254,8.9,49741,78.4,3,PA,7.0
2249,42041,2.0,235406,130651,6.7,75269,118.6,0,PA,16.0
2250,42043,2.0,268100,144428,8.8,60763,95.8,0,PA,14.0
2251,42045,1.0,558979,294706,9.1,76783,121.0,0,PA,7.0
2252,42047,7.0,31946,15208,12.3,55462,87.4,3,PA,2.0
2253,42049,2.0,280566,126749,9.8,51923,81.8,3,PA,8.0
2254,42051,1.0,136606,56337,11.7,48055,75.7,3,PA,2.0
2255,42053,9.0,7716,1799,10.6,41267,65.0,3,PA,0.0
2256,42055,3.0,149618,77184,7.6,62699,98.8,0,PA,4.0
2257,42057,8.0,14845,7710,11.5,56357,88.8,3,PA,0.0
2258,42059,6.0,38686,15981,9.7,56599,89.2,3,PA,0.0
2259,42061,6.0,45913,19763,10.4,54323,85.6,3,PA,1.0
2260,42063,4.0,88880,37666,9.1,51299,80.8,3,PA,2.0
2261,42065,7.0,45200,20056,8.8,50789,80.0,3,PA,0.0
2262,42067,6.0,24636,12595,7.2,57837,91.1,3,PA,1.0
2263,42069,2.0,214437,103832,9.6,53655,84.6,3,PA,2.0
2264,42071,2.0,519445,281736,7.5,67515,106.4,0,PA,27.0
2265,42073,4.0,91108,40232,10.3,50979,80.3,3,PA,6.0
2266,42075,3.0,133568,71763,7.9,61560,97.0,0,PA,3.0
2267,42077,2.0,349497,191388,9.6,65436,103.1,0,PA,12.0
2268,42079,2.0,320918,157274,10.9,53439,84.2,3,PA,9.0
2269,42081,3.0,116111,55883,8.8,53762,84.7,3,PA,8.0
2270,42083,7.0,43450,17054,9.9,53266,83.9,3,PA,2.0
2271,42085,2.0,116638,48048,9.7,54099,85.3,3,PA,6.0
2272,42087,4.0,46682,21146,8.4,50571,79.7,3,PA,3.0
2273,42089,3.0,169842,81386,11.5,63012,99.3,3,PA,4.0
2274,42091,1.0,799874,446961,7.6,92340,145.5,0,PA,37.0
2275,42093,3.0,18267,9043,6.1,65534,103.3,0,PA,2.0
2276,42095,2.0,297735,158928,9.0,73780,116.3,0,PA,11.0
2277,42097,4.0,94528,42240,9.4,47967,75.6,3,PA,4.0
2278,42099,2.0,45969,24128,6.8,65401,103.1,0,PA,3.0
2279,42101,1.0,1526006,723938,12.4,47598,75.0,1,PA,31.0
2280,42103,1.0,57369,24852,10.6,66595,104.9,0,PA,1.0
2281,42105,9.0,17457,7185,9.3,49054,77.3,3,PA,1.0
2282,42107,4.0,148289,66129,9.2,55951,88.2,3,PA,7.0
2283,42109,7.0,39702,19389,7.6,56873,89.6,3,PA,3.0
2284,42111,4.0,77742,32661,9.5,49082,77.3,3,PA,1.0
2285,42113,8.0,6428,2597,8.5,51718,81.5,3,PA,0.0
2286,42115,6.0,43356,19774,7.3,60235,94.9,2,PA,2.0
2287,42117,6.0,41981,18831,9.0,51324,80.9,3,PA,2.0
2288,42119,4.0,44947,19314,6.8,61306,96.6,0,PA,2.0
2289,42121,4.0,54984,22047,8.9,53619,84.5,3,PA,1.0
2290,42123,6.0,41815,18668,8.1,52592,82.9,3,PA,1.0
2291,42125,1.0,207820,105089,9.4,65558,103.3,0,PA,5.0
2292,42127,6.0,52822,22103,9.2,56265,88.7,3,PA,5.0
2293,42129,1.0,365169,176723,9.1,59407,93.6,0,PA,15.0
2294,42131,2.0,28276,13254,8.4,60419,95.2,3,PA,1.0
2295,42133,2.0,434972,232812,8.0,69101,108.9,0,PA,24.0
2296,44001,1.0,49875,24895,7.6,87926,124.9,0,RI,2.0
2297,44003,1.0,166158,88283,8.7,74230,105.5,0,RI,4.0
2298,44005,1.0,82888,42502,8.2,80862,114.9,0,RI,5.0
2299,44007,1.0,626667,320264,10.2,62165,88.3,0,RI,17.0
2300,44009,1.0,126979,65736,7.8,86450,122.8,0,RI,6.0
2301,45001,6.0,25417,10124,6.6,46499,82.5,2,SC,0.0
2302,45003,2.0,160099,75531,5.0,56824,100.8,0,SC,1.0
2303,45005,6.0,10419,2641,9.4,32147,57.0,3,SC,0.0
2304,45007,2.0,187126,90877,5.9,54496,96.7,0,SC,1.0
2305,45009,7.0,15987,4846,9.0,35364,62.7,3,SC,0.0
2306,45011,6.0,22621,7972,7.4,36675,65.1,3,SC,0.0
2307,45013,3.0,162233,77127,5.4,73890,131.1,0,SC,5.0
2308,45015,2.0,177843,104916,5.6,68690,121.9,0,SC,1.0
2309,45017,2.0,15175,6572,6.1,47090,83.6,3,SC,0.0
2310,45019,2.0,350209,211939,6.3,70980,125.9,0,SC,26.0
2311,45021,4.0,55342,25302,8.1,46905,83.2,3,SC,0.0
2312,45023,1.0,33140,13646,8.9,45400,80.6,3,SC,0.0
2313,45025,6.0,46734,21834,6.1,42441,75.3,2,SC,0.0
2314,45027,6.0,34971,12737,6.8,39900,70.8,3,SC,0.0
2315,45029,6.0,38892,16732,6.1,40808,72.4,2,SC,0.0
2316,45031,3.0,68681,30521,6.5,44007,78.1,3,SC,1.0
2317,45033,6.0,32062,13238,6.1,35483,63.0,3,SC,0.0
2318,45035,2.0,136555,77693,5.8,68051,120.7,0,SC,2.0
2319,45037,2.0,26985,10799,5.1,52591,93.3,2,SC,0.0
2320,45039,2.0,23956,9637,7.9,42496,75.4,3,SC,0.0
2321,45041,3.0,136885,67150,5.6,49770,88.3,3,SC,3.0
2322,45043,4.0,60158,26175,7.5,53747,95.4,3,SC,1.0
2323,45045,2.0,451225,255984,5.7,64399,114.3,0,SC,19.0
2324,45047,4.0,69661,31628,6.4,43958,78.0,3,SC,1.0
2325,45049,6.0,21090,8234,5.0,37560,66.6,2,SC,0.0
2326,45051,2.0,269291,147697,8.6,53648,95.2,3,SC,6.0
2327,45053,3.0,24777,12804,5.1,50790,90.1,2,SC,2.0
2328,45055,2.0,61697,29490,5.3,56318,99.9,0,SC,0.0
2329,45057,1.0,76652,42533,6.9,63842,113.3,0,SC,2.0
2330,45059,2.0,66537,30197,6.9,47038,83.5,3,SC,0.0
2331,45061,6.0,19220,6812,7.6,37710,66.9,3,SC,0.0
2332,45063,2.0,262391,150439,4.4,62059,110.1,0,SC,5.0
